map,placement_index,canonical_object_id,object_name,unique_id,x,y,z,load_flags,bound,load_radius,unload_radius,camera_authored,classification,note,commands,raw_tail
arwingcloud,177,0x0491,curve,0x0004A661,-247.161133,340.701202,5100.942383,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002800010004A6600004A662FFFFFFFFFFFFFFFF000000007FFFFFFF
arwingcloud,178,0x0491,curve,0x0004A662,795.165039,215.224808,5897.713867,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002800010004A6610004A663FFFFFFFFFFFFFFFF000000007FFFFFFF
arwingcloud,179,0x0491,curve,0x0004A663,-161.459961,138.593430,7071.235352,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,022800010004A6620004A66EFFFFFFFFFFFFFFFF000000047FFFFFFF
arwingcloud,180,0x0491,curve,0x0004A66E,326.333496,210.018448,6292.512695,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002800010004A6630004A69DFFFFFFFFFFFFFFFF0000000000FFFFFF
arwingcloud,181,0x0491,curve,0x0004A689,548.202637,370.842407,6811.879883,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00280001FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000000000FFFFFF
arwingcloud,182,0x0491,curve,0x0004A69D,1093.467773,420.280579,4892.158203,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002800020004A6600004A66EFFFFFFFFFFFFFFFF0000000000FFFFFF
arwingcloud,183,0x0491,curve,0x0004A6B5,342.858398,15.667686,11455.531250,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,012800020004A6B60004A6B7FFFFFFFFFFFFFFFF000000007FFFFFFF
arwingcloud,184,0x0491,curve,0x0004A6B6,335.384277,362.262482,11439.298828,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,012800010004A6B50004A6B7FFFFFFFFFFFFFFFF000000007FFFFFFF
arwingcloud,185,0x0491,curve,0x0004A6B7,337.584473,245.514740,11443.982422,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002800010004A6B60004A6B5FFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,186,0x0491,curve,0x0004A6CF,815.895508,-455.944122,13544.814453,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,04287F020004A6D00004A6D4FFFFFFFFFFFFFFFF000000027FFFFFFF
arwingcloud,187,0x0491,curve,0x0004A6D0,557.929199,243.304626,13884.937500,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002800010004A6CF0004A6D1FFFFFFFFFFFFFFFF0000000000FFFFFF
arwingcloud,188,0x0491,curve,0x0004A6D1,416.189941,279.478821,13998.367188,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,012800010004A6D00004A6D2FFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,189,0x0491,curve,0x0004A6D2,507.363770,257.643494,15440.212891,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,012800010004A6D10004A6D3FFFFFFFFFFFFFFFF000000047FFFFFFF
arwingcloud,190,0x0491,curve,0x0004A6D3,-356.658691,-87.056633,16198.892578,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,022800010004A6D20004A6D4FFFFFFFFFFFFFFFF000000007FFFFFFF
arwingcloud,191,0x0491,curve,0x0004A6D4,933.838379,424.169312,15740.578125,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002800010004A6D30004A6CFFFFFFFFFFFFFFFFF0000000000FFFFFF
arwingcloud,192,0x0491,curve,0x0004A6D6,-222.758301,-436.060150,13579.537109,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,022800020004A6D70004A6DBFFFFFFFFFFFFFFFF000000047FFFFFFF
arwingcloud,193,0x0491,curve,0x0004A6D7,44.188965,212.798065,13862.162109,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002800010004A6D60004A6D8FFFFFFFFFFFFFFFF000000007FFFFFFF
arwingcloud,194,0x0491,curve,0x0004A6D8,186.125488,282.856537,13994.629883,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,012800010004A6D70004A6D9FFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,195,0x0491,curve,0x0004A6D9,187.444824,252.381882,15442.255859,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,012800010004A6D80004A6DAFFFFFFFFFFFFFFFF000000047FFFFFFF
arwingcloud,196,0x0491,curve,0x0004A6DA,987.756836,520.698242,16347.627930,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,022800010004A6D90004A6DBFFFFFFFFFFFFFFFF0000000000FFFFFF
arwingcloud,197,0x0491,curve,0x0004A6DB,-162.588867,241.073883,15653.919922,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002800010004A6DA0004A6D6FFFFFFFFFFFFFFFF000000007FFFFFFF
arwingcloud,198,0x0491,curve,0x0004A713,-131.132324,180.993683,21158.105469,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,010200020004A7140004A71BFFFFFFFFFFFFFFFF0000000400000000
arwingcloud,199,0x0491,curve,0x0004A714,494.619141,280.582825,20549.728516,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004A7130004A715FFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,200,0x0491,curve,0x0004A715,97.321289,224.076431,20346.744141,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004A7140004A716FFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,201,0x0491,curve,0x0004A716,445.421875,74.113808,20078.207031,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004A7150004A717FFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,202,0x0491,curve,0x0004A717,174.060059,276.367218,19625.970703,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004A7160004A718FFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,203,0x0491,curve,0x0004A718,414.206543,118.220306,19510.941406,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004A7170004A719FFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,204,0x0491,curve,0x0004A719,358.997070,299.064941,19461.201172,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004A7180004A71AFFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,205,0x0491,curve,0x0004A71A,127.419922,185.736160,19362.173828,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004A7190004A71BFFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,206,0x0491,curve,0x0004A71B,665.283203,217.936172,19023.484375,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004A71A0004A713FFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,207,0x0491,curve,0x0004A83D,505.893555,476.524384,23641.582031,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,012800010004A8480004A865FFFFFFFFFFFFFFFF000000057FFFFFFF
arwingcloud,208,0x0491,curve,0x0004A83E,342.590332,-86.312790,26869.828125,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,022800010004A8650004A848FFFFFFFFFFFFFFFF000000047FFFFFFF
arwingcloud,209,0x0491,curve,0x0004A83C,413.229004,-182.662659,24877.625000,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingcloud,210,0x0491,curve,0x0004A848,503.933594,-387.370667,23675.144531,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,022851010004A83E0004A83DFFFFFFFFFFFFFFFF0000000000FFFFFF
arwingcloud,211,0x0491,curve,0x0004A865,509.416016,343.361206,23966.617188,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,002800010004A83D0004A83EFFFFFFFFFFFFFFFF0000000000FFFFFF
arwingdarkice,0,0x0493,setuppoint,0x000430BA,368.013672,200.000000,1504.828125,0x08,0,0,40,1,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0000004000000000
arwingdarkice,231,0x0491,curve,0x00043E60,-347.886719,342.420044,2791.859375,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00020000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,232,0x0491,curve,0x00044576,516.150391,71.959229,22178.867188,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00020002000445770004457BFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,233,0x0491,curve,0x00044577,112.648438,71.959229,22616.849609,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0024000100044576FFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,234,0x0491,curve,0x00044578,100.652344,71.959229,22616.486328,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0002000000044579FFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,235,0x0491,curve,0x00044579,-415.082031,71.959229,22600.863281,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00020001000445780004457AFFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,236,0x0491,curve,0x0004457A,-234.904297,-158.664612,22104.527344,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0024000100044579FFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,237,0x0491,curve,0x0004457B,-234.904297,-158.664612,22104.527344,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,0002000000044576FFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,238,0x0491,curve,0x00044955,165.002930,562.373474,4650.859375,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300020004495600044958FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,239,0x0491,curve,0x00044956,-118.728516,76.373474,4256.682617,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004495500044957FFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,240,0x0491,curve,0x00044957,630.497070,91.993759,4336.932617,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004495600044958FFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,241,0x0491,curve,0x00044958,885.013672,244.993759,4470.128906,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200010004495700044955FFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,242,0x0491,curve,0x0004495A,-262.222656,360.648560,5784.672852,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200020004495B0004495DFFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,243,0x0491,curve,0x0004495B,416.291016,-39.051453,5660.832031,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004495A0004495CFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,244,0x0491,curve,0x0004495C,821.655273,266.948547,5328.780273,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004495B0004495DFFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,245,0x0491,curve,0x0004495D,586.807617,427.686829,6091.954102,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004495C0004495AFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,246,0x0491,curve,0x00044967,17.862305,290.183929,7475.034180,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200020004496800044969FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,247,0x0491,curve,0x00044968,646.496094,80.183929,7492.379883,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004496700044969FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,248,0x0491,curve,0x00044969,-319.036133,80.183899,7573.130859,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004496800044967FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,249,0x0491,curve,0x0004496A,824.605469,121.448242,9112.328125,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200020004496B0004496CFFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,250,0x0491,curve,0x0004496B,360.575195,253.448242,9159.582031,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004496A0004496CFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,251,0x0491,curve,0x0004496C,311.202148,-66.388245,9114.821289,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004496B0004496AFFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,252,0x0491,curve,0x00044973,1105.913086,330.809082,12548.825195,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300020004497400044975FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,253,0x0491,curve,0x00044974,-338.049805,462.809021,12617.159180,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200010004497300044975FFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,254,0x0491,curve,0x00044975,358.937500,197.843933,12632.783203,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004497400044973FFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,255,0x0491,curve,0x00044976,-118.386719,-115.951050,26452.765625,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00030002000449770004497AFFFFFFFFFFFFFFFFB80040FFFFFFFFFF
arwingdarkice,256,0x0491,curve,0x00044977,-7.604492,160.048950,25629.191406,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200010004497600044978FFFFFFFFFFFFFFFF620040FFFF000000
arwingdarkice,257,0x0491,curve,0x00044978,449.014648,291.311218,25582.423828,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004497700044979FFFFFFFFFFFFFFFF380040FFFF000000
arwingdarkice,258,0x0491,curve,0x00044979,786.215820,227.096497,25924.304688,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00030001000449780004497AFFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,259,0x0491,curve,0x0004497A,380.030273,-114.903442,26180.679688,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004497900044976FFFFFFFFFFFFFFFFB800AAFFFF000000
arwingdarkice,260,0x0491,curve,0x00044982,598.016602,589.033081,22129.265625,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200020004498300044984FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,261,0x0491,curve,0x00044983,836.838867,247.876434,21645.732422,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004498200044984FFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,262,0x0491,curve,0x00044984,9.625977,-88.123535,21723.902344,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004498300044982FFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,263,0x0491,curve,0x00044985,453.604492,337.935059,25082.166016,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200020004498600044987FFFFFFFFFFFFFFFF000040FFFF000000
arwingdarkice,264,0x0491,curve,0x00044986,-224.643555,233.261414,25344.769531,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000200010004498500044987FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,265,0x0491,curve,0x00044987,884.118164,122.281860,25368.406250,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,000300010004498600044985FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,266,0x0491,curve,0x00044989,-73.560547,-139.133850,33964.359375,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240001FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,267,0x0491,curve,0x000449E0,280.944336,-160.346069,20611.587891,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,268,0x0491,curve,0x000449E2,873.170898,287.172180,20930.699219,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240001FFFFFFFF000449E3FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,269,0x0491,curve,0x000449E3,-273.952148,496.354309,21382.171875,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240001000449E2000449E4FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,270,0x0491,curve,0x000449E4,920.418945,131.529907,22048.246094,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240001000449E3000449E5FFFFFFFFFFFFFFFF000040FFFFFFFFFF
arwingdarkice,271,0x0491,curve,0x000449E5,-514.214844,191.529907,22414.398438,0x00,0,0,40,0,route_metadata,Structural/route metadata; not necessarily instantiated as a normal GameObject.,,00240001000449E4FFFFFFFFFFFFFFFFFFFFFFFF000040FFFFFFFFFF
